go-name	term	setsize	num.sig	fdr	pval	direction	median_z_target	median_z_bg	expected	target_dist	background_dist
ribonucleoprotein complex subunit organization	GO:0071826	52	52	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
protein complex subunit organization	GO:0071822	53	53	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
small molecule biosynthetic process	GO:0044283	179	179	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
small molecule catabolic process	GO:0044282	90	90	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
regulation of cellular protein metabolic process	GO:0032268	32	32	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
negative regulation of cellular protein metabolic process	GO:0032269	20	20	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
methylation	GO:0032259	32	32	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular lipid catabolic process	GO:0044242	10	10	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular catabolic process	GO:0044248	133	133	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular component organization or biogenesis	GO:0071840	222	222	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular lipid metabolic process	GO:0044255	68	68	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular carbohydrate metabolic process	GO:0044262	59	59	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular macromolecule catabolic process	GO:0044265	19	19	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular polysaccharide metabolic process	GO:0044264	36	36	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular protein metabolic process	GO:0044267	116	116	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular nitrogen compound catabolic process	GO:0044270	32	32	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
sulfur compound biosynthetic process	GO:0044272	30	30	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular nitrogen compound biosynthetic process	GO:0044271	227	227	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular carbohydrate catabolic process	GO:0044275	16	16	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
aromatic compound catabolic process	GO:0019439	34	34	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
aromatic compound biosynthetic process	GO:0019438	169	169	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
pyridine nucleotide metabolic process	GO:0019362	33	33	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
carboxylic acid transport	GO:0046942	26	26	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
fatty acid oxidation	GO:0019395	8	8	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
bacterial-type flagellum-dependent cell motility	GO:0071973	12	12	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
