go-name	term	setsize	num.sig	fdr	pval	direction	median_z_target	median_z_bg	expected	target_dist	background_dist
negative regulation of biosynthetic process	GO:0009890	84	84	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
regulation of metabolic process	GO:0019222	186	186	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
lipid localization	GO:0010876	21	21	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
ribonucleoprotein complex subunit organization	GO:0071826	51	51	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
protein complex subunit organization	GO:0071822	64	64	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
small molecule biosynthetic process	GO:0044283	194	194	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
small molecule catabolic process	GO:0044282	116	116	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
regulation of cellular protein metabolic process	GO:0032268	34	34	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
negative regulation of cellular protein metabolic process	GO:0032269	21	21	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
methylation	GO:0032259	37	37	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular lipid catabolic process	GO:0044242	12	12	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular catabolic process	GO:0044248	165	165	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular component organization or biogenesis	GO:0071840	246	246	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular lipid metabolic process	GO:0044255	83	83	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular carbohydrate metabolic process	GO:0044262	76	76	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular macromolecule catabolic process	GO:0044265	22	22	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular polysaccharide metabolic process	GO:0044264	43	43	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular protein metabolic process	GO:0044267	133	133	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular nitrogen compound catabolic process	GO:0044270	37	37	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
sulfur compound biosynthetic process	GO:0044272	33	33	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular nitrogen compound biosynthetic process	GO:0044271	258	258	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular carbohydrate catabolic process	GO:0044275	23	23	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
aromatic compound catabolic process	GO:0019439	43	43	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
aromatic compound biosynthetic process	GO:0019438	197	197	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
pyridine nucleotide metabolic process	GO:0019362	36	36	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
carboxylic acid transport	GO:0046942	40	40	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
fatty acid oxidation	GO:0019395	10	10	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
bacterial-type flagellum-dependent cell motility	GO:0071973	16	16	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
