go-name	term	setsize	num.sig	fdr	pval	direction	median_z_target	median_z_bg	expected	target_dist	background_dist
small molecule catabolic process	GO:0044282	95	95	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
regulation of cellular protein metabolic process	GO:0032268	28	28	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
negative regulation of cellular protein metabolic process	GO:0032269	19	19	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
methylation	GO:0032259	34	34	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular lipid catabolic process	GO:0044242	10	10	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular catabolic process	GO:0044248	140	140	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular component organization or biogenesis	GO:0071840	230	230	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular lipid metabolic process	GO:0044255	75	75	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular carbohydrate metabolic process	GO:0044262	63	63	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular macromolecule catabolic process	GO:0044265	20	20	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular polysaccharide metabolic process	GO:0044264	39	39	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular protein metabolic process	GO:0044267	119	119	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular nitrogen compound catabolic process	GO:0044270	34	34	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
sulfur compound biosynthetic process	GO:0044272	27	27	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular nitrogen compound biosynthetic process	GO:0044271	237	237	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
cellular carbohydrate catabolic process	GO:0044275	17	17	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
aromatic compound catabolic process	GO:0019439	36	36	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
aromatic compound biosynthetic process	GO:0019438	178	178	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
pyridine nucleotide metabolic process	GO:0019362	33	33	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
carboxylic acid transport	GO:0046942	28	28	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
fatty acid oxidation	GO:0019395	8	8	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
bacterial-type flagellum-dependent cell motility	GO:0071973	6	6	1.000	1.000	0.000e+00	0.000e+00	0.000e+00	0.000e+00	null	null
